[Countries]
Australia=011111010000000000011010,24,Australia.bmp	
Australia=011111010000000000100100,24,Australia.bmp	
Australia=011111010010110010001100,24,Australia.bmp	
Australia=011111011000010000110010,24,Australia.bmp	
Australia=011111011110101001110100,24,Australia.bmp	
Australia=011111110001110111011010,24,Australia.bmp	
Australia=011111111000101010010110,24,Australia.bmp	
Australia=011111111001100000100010,24,Australia.bmp	
Australia=011111111100101010101000,24,Australia.bmp	
Australia=011111111111100111011000,24,Australia.bmp	
Australia=011111111111111001010010,24,Australia.bmp	
Australia=011111111111111111111111,24,Australia.bmp	
Austria=010001000xxxxxxxxxxxxxxx,9,Austria.bmp
Austria=000001000000010001010010,24,Austria.bmp
Austria Mil=0100010001xxxxxxxxxxxxxx,10,Austria_Mil.bmp
Azerbaijan=01100000000010xxxxxxxxxx,14,Azerbaijan.bmp
Azerbaijan Mil=011000000000100000000001,24,Azerbaijan_Mil.bmp
Bahamas=000010101000xxxxxxxxxxxx,12,Bahamas.bmp
Bahamas Mil=000010101000000000100001,24,Bahamas_Mil.bmp
Bahrain=100010010100xxxxxxxxxxxx,12,Bahrain.bmp
Bahrain Mil=1000100101000000000100xx,22,Bahrain_Mil.bmp
Bangladesh=011100000010xxxxxxxxxxxx,12,Bangladesh.bmp
Bangladesh Mil=01110000001011000000001x,23,Bangladesh_Mil.bmp
Bangladesh Mil=011100000010110000000100,24,Bangladesh_Mil.bmp
Barbados=00001010101000xxxxxxxxxx,14,Barbados.bmp
Belarus=01010001000000xxxxxxxxxx,14,Belarus.bmp
Belgium=010001001xxxxxxxxxxxxxxx,9,Belgium.bmp
Belgium=001000010100010010100111,24,Belgium.bmp
Belgium=011001001000101011101111,24,Belgium.bmp
Belgium Mil=010001001001100000100101,24,Belgium_Mil.bmp
Belgium Mil=010001001011001010101101,24,Belgium_Mil.bmp
Belgium Mil=010001001111xxxxxxxxxxxx,12,Belgium_Mil.bmp
Belize=00001010101100xxxxxxxxxx,14,Belize.bmp
Benin=00001001010000xxxxxxxxxx,14,Benin.bmp
Bermuda=0100000000000001xxxxxxxx,16,Bermuda.bmp
Bermuda=0100001001000000xxxxxxxx,16,Bermuda.bmp
Bermuda=010000100100000100xxxxxx,18,Bermuda.bmp
Bermuda=0100001001000010xxxxxxxx,16,Bermuda.bmp
Bermuda=0100001001000101xxxxxxxx,16,Bermuda.bmp
Bermuda=0100001001000110000xxxxx,19,Bermuda.bmp
Bermuda=010000100100100011011xxx,21,Bermuda.bmp
Bermuda=0100001001001000111xxxxx,19,Bermuda.bmp
Bermuda=0100001001001001xxxxxxxx,16,Bermuda.bmp
Bermuda=01000010010010100000xxxx,20,Bermuda.bmp
Bermuda=0100001110111110100xxxxx,19,Bermuda.bmp
Bhutan=01101000000000xxxxxxxxxx,14,Bhutan.bmp
Bolivia=111010010100xxxxxxxxxxxx,12,Bolivia.bmp
Bolivia Mil=111010010100000011111010,24,Bolivia_Mil.bmp
Bolivia Mil=111010010100000100000100,24,Bolivia_Mil.bmp
Bosnia=01010001001100xxxxxxxxxx,14,Bosnia.bmp
Bosnia and Herzegovina=01010001001100xxxxxxxxxx,14,Bosnia.bmp
Botswana=00000011000000xxxxxxxxxx,14,Botswana.bmp
Botswana Mil=000000110000000000010010,24,Botswana_Mil.bmp
Botswana Mil=000000110000000000011010,24,Botswana_Mil.bmp
Brazil=111001xxxxxxxxxxxxxxxxxx,6,Brazil.bmp
Brazil Mil=11100100000xxxxxxxxxxxxx,11,Brazil_Mil.bmp
Brazil Mil=111001001000100110111001,24,Brazil_Mil.bmp
Brazil Mil=111001000111110111111110,24,Brazil_Mil.bmp
Brazil Mil=111001000111111001000000,24,Brazil_Mil.bmp
Brazil Mil=11100100100000011111011x,23,Brazil_Mil.bmp
Brazil Mil=11100100100000111011101x,23,Brazil_Mil.bmp
Brazil Mil=111001001000100101101010,24,Brazil_Mil.bmp
Brazil Mil=11100100100000101100001x,23,Brazil_Mil.bmp
Brazil Mil=111001001000010001000011,24,Brazil_Mil.bmp
Brazil Mil=1110010010000100010001xx,22,Brazil_Mil.bmp
Brazil Mil=111001001000010111101000,24,Brazil_Mil.bmp
Brazil Mil=11100100100001011110100x,23,Brazil_Mil.bmp
Brazil Mil=11100100100010010010000x,23,Brazil_Mil.bmp
Brazil Mil=1110010010000011101010xx,22,Brazil_Mil.bmp
Brunei=10001001010100xxxxxxxxxx,14,Brunei.bmp
Bulgaria=010001010xxxxxxxxxxxxxxx,9,Bulgaria.bmp
Bulgaria Mil=010001010111xxxxxxxxxxxx,12,Bulgaria_Mil.bmp
Bulgaria Mil=010001010111xxxxxxxxxxxx,12,Bulgaria_Mil.bmp
Bulgaria Mil=010001010010000011110xxx,21,Bulgaria_Mil.bmp
Burkina Faso=000010011100xxxxxxxxxxxx,12,Burkina_Faso.bmp
Burundi=000000110010xxxxxxxxxxxx,12,Burundi.bmp
Cambodia=011100001110xxxxxxxxxxxx,12,Cambodia.bmp
Cameroon=000000110100xxxxxxxxxxxx,12,Cameroon.bmp
Cameroon Mil=0000001101000100010000xx,22,Cameroon_Mil.bmp
Canada=110000xxxxxxxxxxxxxxxxxx,6,Canada.bmp
Canada Mil=1100001xxxxxxxxxxxxxxxxx,7,Canada_Mil.bmp
Cape Verde=00001001011000xxxxxxxxxx,14,Cape_Verde.bmp
Cayman Islands=010000000000000001xxxxxx,18,Cayman_Islands.bmp
Cayman Islands=01000000000000001000xxxx,20,Cayman_Islands.bmp
Cayman Islands=01000000000000001100xxxx,20,Cayman_Islands.bmp
Cayman Islands=010000000000000011010xxx,21,Cayman_Islands.bmp
Cayman Islands=010000000000000111xxxxxx,18,Cayman_Islands.bmp
Cayman Islands=010000100100000101xxxxxx,18,Cayman_Islands.bmp
Cayman Islands=010000100100000100111xxx,21,Cayman_Islands.bmp
Cayman Islands=0100001001000001001101xx,22,Cayman_Islands.bmp
Cayman Islands=01000010010000011xxxxxxx,17,Cayman_Islands.bmp
Cayman Islands=0100001001000111011xxxxx,19,Cayman_Islands.bmp
Cayman Islands=010000100100011101001xxx,21,Cayman_Islands.bmp
Cayman Islands=01000010010001110101xxxx,20,Cayman_Islands.bmp
Cayman Islands=01000010010001111xxxxxxx,17,Cayman_Islands.bmp
Cayman Islands=0100001001001000000xxxxx,19,Cayman_Islands.bmp
Cayman Islands=01000010010010000010xxxx,20,Cayman_Islands.bmp
Central African Republic=000001101100xxxxxxxxxxxx,12,Central_African_Republic.bmp
Chad=000010000100xxxxxxxxxxxx,12,Chad.bmp
Chile=111010000000xxxxxxxxxxxx,12,Chile.bmp
Chile Mil=1110100000000110xxxxxxxx,16,Chile_Mil.bmp
Chile=1110100000000110000xxxxx,19,Chile.bmp
Chile Mil=101011100000001110111110,24,Chile_Mil.bmp
China=011110xxxxxxxxxxxxxxxxxx,6,China.bmp
China=0111100000000001000xxxxx,19,China.bmp
China=01111000000010100000000x,23,China.bmp
China Hong Kong=0111100000000001xxxxxxxx,16,China_Hong_Kong.bmp
China Hong Kong=011110000000001000xxxxxx,18,China_Hong_Kong.bmp
China Hong Kong=011110000000101000xxxxxx,18,China_Hong_Kong.bmp
China Hong Kong=0111100000001010010xxxxx,18,China_Hong_Kong.bmp
China Macau=011110000000000011001011,24,China_Macau.bmp
China Macau=011110000000000100001000,24,China_Macau.bmp
China Macau=011110000000001010111010,24,China_Macau.bmp
China Macau=011110000000001010111100,24,China_Macau.bmp
China Macau=011110000000001011000100,24,China_Macau.bmp
China Macau=01111000000000110011011x,23,China_Macau.bmp
China Macau=011110000000001100111xxx,21,China_Macau.bmp
China Macau=011110000000001101000xxx,21,China_Macau.bmp
China Macau=0111100000000100000110xx,22,China_Macau.bmp
China Macau=011110000000010000011100,24,China_Macau.bmp
China Macau=011110000000010000100011,24,China_Macau.bmp
China Macau=0111100000000100001001xx,22,China_Macau.bmp
China Macau=011110000000010000110000,24,China_Macau.bmp
China Macau=011110000000010010010100,24,China_Macau.bmp
Colombia=000010101100xxxxxxxxxxxx,12,Colombia.bmp
Colombia Mil=000010101100000000000101,24,Colombia_Mil.bmp
Colombia Mil=000010101100000000110110,24,Colombia_Mil.bmp
Colombia Mil=000010101100000000111011,24,Colombia_Mil.bmp
Colombia Mil=00001010110000000110011x,23,Colombia_Mil.bmp
Colombia Mil=000010101100000001110001,24,Colombia_Mil.bmp
Colombia Mil=000010101100000100001100,24,Colombia_Mil.bmp
Comoros=00000011010100xxxxxxxxxx,14,Comoros.bmp
Congo-DRC=000010001100xxxxxxxxxxxx,12,Congo-DRC.bmp
Congo-ROC=000000110110xxxxxxxxxxxx,12,Congo-ROC.bmp
Cook Islands=10010000000100xxxxxxxxxx,14,Cook_Islands.bmp
Costa Rica=000010101110xxxxxxxxxxxx,12,Costa_Rica.bmp
Cote d'Ivoire=000000111000xxxxxxxxxxxx,12,Cote_d'Ivoire.bmp
Cote d'Ivoire Mil=000000111000xxxxxxxxxxxx,12,Cote_d'Ivoire_Mil.bmp
Croatia=01010000000111xxxxxxxxxx,14,Croatia.bmp
Croatia Mil=010100000001110100010011,24,Croatia_Mil.bmp
Croatia Mil=010100000001111110000101,24,Croatia_Mil.bmp
Croatia Mil=010100000001111110000110,24,Croatia_Mil.bmp
Cuba=000010110000xxxxxxxxxxxx,12,Cuba.bmp
Curacao=010010000100000010xxxxxx,18,Curacao.bmp
Curacao=01001000010111111110111x,23,Curacao.bmp
Curacao=01001000010111111111xxxx,20,Curacao.bmp
Curacao=0100100001100000000xxxxx,19,Curacao.bmp
Curacao=01001000011000000010xxxx,20,Curacao.bmp
Curacao=010010000110000000110xxx,21,Curacao.bmp
Curacao=010010000110000000111000,24,Curacao.bmp
Cyprus=01001100100000xxxxxxxxxx,14,Cyprus.bmp
Czech Republic=010010011xxxxxxxxxxxxxxx,9,Czech_Republic.bmp
Czech Republic Mil=0100100110000100xxxxxxxx,16,Czech_Republic_Mil.bmp
Denmark=010001011xxxxxxxxxxxxxxx,9,Denmark.bmp
Denmark Mil=0100010111110100xxxxxxxx,16,Denmark_Mil.bmp
Djibouti=00001001100000xxxxxxxxxx,14,Djibouti.bmp
Dominican Republic=000011000100xxxxxxxxxxxx,12,Dominican_Republic.bmp
Ecuador=111010000100xxxxxxxxxxxx,12,Ecuador.bmp
Ecuador Mil=111010000100000000110101,24,Ecuador_Mil.bmp
Ecuador Mil=111010000100000000110000,24,Ecuador_Mil.bmp
Egypt=000000010xxxxxxxxxxxxxxx,9,Egypt.bmp
Egypt Mil=00000001000000000111xxxx,20,Egypt_Mil_Mil.bmp
Egypt Mil=00000001000000001000xxxx,20,Egypt_Mil_Mil.bmp
Egypt Mil=000000010000000100101100,24,Egypt_Mil_Mil.bmp
El Salvador=000010110010xxxxxxxxxxxx,12,El_Salvador.bmp
Equatorial Guinea=000001000010xxxxxxxxxxxx,12,Equatorial_Guinea.bmp
Eritrea=00100000001000xxxxxxxxxx,14,Eritrea.bmp
Estonia=01010001000100xxxxxxxxxx,14,Estonia.bmp
Ethiopia=000001000000xxxxxxxxxxxx,12,Ethiopia.bmp
Falkland Islands=0100001001000001111101xx,22,Falkland_Islands.bmp
Falkland Islands=010000111011111001011011,24,Falkland_Islands.bmp
Fiji=110010001000xxxxxxxxxxxx,12,Fiji.bmp
Finland=010001100xxxxxxxxxxxxxxx,9,Finland.bmp
Finland Mil=0100011001111000xxxxxxxx,16,Finland_Mil.bmp
France=001110xxxxxxxxxxxxxxxxxx,6,France.bmp
France Mil=001110101xxxxxxxxxxxxxxx,9,France_Mil.bmp
France Mil=00111011xxxxxxxxxxxxxxxx,8,France_Mil.bmp
France=001110101101000111111111,24,France.bmp						
France Mil=001110000000001001011011,24,France_Mil.bmp
France Mil=001110000000110100011011,24,France_Mil.bmp
France Mil=001110000001111001111011,24,France_Mil.bmp
France Mil=001110000001110000111011,24,France_Mil.bmp
France Mil=001110000001111000111011,24,France_Mil.bmp
France Mil=001110000001101110111011,24,France_Mil.bmp
France Mil=001110000000110100111011,24,France_Mil.bmp
Gabon=000000111110xxxxxxxxxxxx,12,Gabon.bmp
Gambia=000010011010xxxxxxxxxxxx,12,Gambia.bmp
Georgia=01010001010000xxxxxxxxxx,14,Georgia.bmp
Germany=001111xxxxxxxxxxxxxxxxxx,6,Germany.bmp
Germany Mil=0011111010xxxxxxxxxxxxxx,10,Germany_Mil.bmp
Germany Mil=0011111101xxxxxxxxxxxxxx,10,Germany_Mil.bmp
Germany Mil=0011111110xxxxxxxxxxxxxx,10,Germany_Mil.bmp
Germany Mil=001111011101110110001001,24,Germany_Mil.bmp
Germany=001111101000000100001111,24,Germany.bmp						
Ghana=000001000100xxxxxxxxxxxx,12,Ghana.bmp
Greece=010001101xxxxxxxxxxxxxxx,9,Greece.bmp
Greece Mil=01000110100000xxxxxxxxxx,14,Greece_Mil.bmp
Greece Mil=01000110111101011001001x,23,Greece_Mil.bmp
Greece Mil=010001101010000010010001,24,Greece_Mil.bmp
Greece Mil=010001101010000010010011,24,Greece_Mil.bmp
Greece Mil=010001101010000010010101,24,Greece_Mil.bmp
Grenada=00001100110000xxxxxxxxxx,14,Grenada.bmp
Guatemala=000010110100xxxxxxxxxxxx,12,Guatemala.bmp
Guernsey=01000011111010101111111x,23,Guernsey.bmp
Guernsey=0100001111101011xxxxxxxx,16,Guernsey.bmp
Guernsey=01000011111011xxxxxxxxxx,14,Guernsey.bmp
Guinea=000001000110xxxxxxxxxxxx,12,Guinea.bmp
Guinea-Bissau=00000100100000xxxxxxxxxx,14,Guinea-Bissau.bmp
Guyana=000010110110xxxxxxxxxxxx,12,Guyana.bmp
Haiti=000010111000xxxxxxxxxxxx,12,Haiti.bmp
Honduras=000010111010xxxxxxxxxxxx,12,Honduras.bmp
Hungary=010001110xxxxxxxxxxxxxxx,9,Hungary.bmp
Hungary Mil=01000111001111000000xxxx,20,Hungary_Mil.bmp
Hungary Mil=01000111011111111111xxxx,20,Hungary_Mil.bmp
NATO Mil=010001110111111111110001,24,NATO_Mil.bmp
NATO Mil=010001110111111111110010,24,NATO_Mil.bmp
NATO Mil=010001110111111111110011,24,NATO_Mil.bmp
ICAO=111100000xxxxxxxxxxxxxxx,9,ICAO.bmp
ICAO=11110000100100xxxxxxxxxx,14,ICAO.bmp
Iceland=010011001100xxxxxxxxxxxx,12,Iceland.bmp
India=100000xxxxxxxxxxxxxxxxxx,6,India.bmp
India Mil=1000000000000010xxxxxxxx,16,India_Mil.bmp
India Mil=10000000000000000111100x,23,India_Mil.bmp
India Mil=100000000000000011010110,24,India_Mil.bmp
India Mil=100000000000001011110000,24,India_Mil.bmp
India Mil=100000000000001100001101,24,India_Mil.bmp
India Mil=100000011110000011100011,24,India_Mil.bmp
Indonesia=100010100xxxxxxxxxxxxxxx,9,Indonesia.bmp
Indonesia Mil=100010100010100100000001,24,Indonesia_Mil.bmp
Indonesia Mil=100010100010100100000010,24,Indonesia_Mil.bmp
Indonesia Mil=100010100000000000100100,24,Indonesia_Mil.bmp
Indonesia Mil=100010100000000000101001,24,Indonesia_Mil.bmp
Iran=011100110xxxxxxxxxxxxxxx,9,Iran.bmp
Iran Mil=011100110100110100011110,24,Iran_Mil.bmp
Iraq=011100101xxxxxxxxxxxxxxx,9,Iraq.bmp
Iraq Mil=011100101000000111110101,24,Iraq_Mil.bmp
Iraq Mil=01110010100000011111011x,23,Iraq_Mil.bmp
Iraq Mil=011100101000000111111xxx,21,Iraq_Mil.bmp
Iraq Mil=0111001010000010000000xx,22,Iraq_Mil.bmp
Ireland=010011001010xxxxxxxxxxxx,12,Ireland.bmp
Ireland Mil=010011001010000000100011,24,Ireland_Mil.bmp
Ireland Mil=01001100101000010011111x,23,Ireland_Mil.bmp
Ireland Mil=010011001010000101011000,24,Ireland_Mil.bmp
Ireland Mil=010011001010001000000100,24,Ireland_Mil.bmp
Ireland Mil=010011001010000111101xxx,21,Ireland_Mil.bmp
Ireland Mil=010011001010001010001100,24,Ireland_Mil.bmp
Ireland Mil=010011001010001010001011,24,Ireland_Mil.bmp
Ireland Mil=010011001010001100011010,24,Ireland_Mil.bmp
Ireland Mil=010011001010001100011110,24,Ireland_Mil.bmp
Ireland Mil=01001100101000110011000x,23,Ireland_Mil.bmp
Ireland Mil=010011001010001100110010,24,Ireland_Mil.bmp
Ireland Mil=010011001010001100110101,24,Ireland_Mil.bmp
Ireland Mil=010011001010001100110110,24,Ireland_Mil.bmp
Ireland Mil=010011001010010001001011,24,Ireland_Mil.bmp
Isle of Man=01000010010010111xxxxxxx,17,Isle_of_Man.bmp
Isle of Man=01000010010011000xxxxxxx,17,Isle_of_Man.bmp
Isle of Man=01000010010011001xxxxxxx,17,Isle_of_Man.bmp
Isle of Man=01000010010010110xxxxxxx,17,Isle_of_Man.bmp
Isle of Man=010000111011111101111011,24,Isle_of_Man.bmp
Isle of Man=01000011111001111xxxxxxx,17,Isle_of_Man.bmp
Isle of Man=010000111110011101xxxxxx,18,Isle_of_Man.bmp
Isle of Man=0100001111100111001xxxxx,19,Isle_of_Man.bmp
Isle of Man=010000111110011100011xxx,21,Isle_of_Man.bmp
Isle of Man=01000011111001110001011x,23,Isle_of_Man.bmp
Isle of Man=010000111110100xxxxxxxxx,15,Isle_of_Man.bmp
Isle of Man=0100001111101010xxxxxxxx,16,Isle_of_Man.bmp
Isle of Man=0100001001001011xxxxxxxx,16,Isle_of_Man.bmp
Isle of Man=0100001001001100xxxxxxxx,16,Isle_of_Man.bmp
Israel=011100111xxxxxxxxxxxxxxx,9,Israel.bmp
Israel Mil=011100111000101xxxxxxxxx,15,Israel_Mil.bmp
Italy=001100xxxxxxxxxxxxxxxxxx,6,Italy.bmp
Italy Mil=001100111111xxxxxxxxxxxx,12,Italy_Mil.bmp
Italy Mil=001100100000000000000xxx,21,Italy_Mil.bmp
Jamaica=000010111110xxxxxxxxxxxx,12,Jamaica.bmp
Japan=100001xxxxxxxxxxxxxxxxxx,6,Japan.bmp
Japan Mil=100001111100xxxxxxxxxxxx,12,Japan_Mil.bmp
Japan Mil=10000111110000000000000x,23,Japan_Mil.bmp
Japan Mil=100001111100110000000001,24,Japan_Mil.bmp
Japan Mil=1000011111001100000010xx,22,Japan_Mil.bmp
Jersey=01000011111100101100111x,23,Jersey.bmp
Jersey=01000011111100101101xxxx,20,Jersey.bmp
Jersey=0100001111110010111xxxxx,19,Jersey.bmp
Jersey=0100001111110011xxxxxxxx,16,Jersey.bmp
Jersey=010000111111010xxxxxxxxx,15,Jersey.bmp
Jersey=01000011111101100xxxxxxx,17,Jersey.bmp
Jersey=010000111111011010xxxxxx,18,Jersey.bmp
Jordan=011101000xxxxxxxxxxxxxxx,9,Jordan.bmp
Kazakhstan=01101000001100xxxxxxxxxx,14,Kazakhstan.bmp
Kenya=000001001100xxxxxxxxxxxx,12,Kenya.bmp
Kiribati=11001000111000xxxxxxxxxx,14,Kiribati.bmp
Kuwait=011100000110xxxxxxxxxxxx,12,Kuwait.bmp
Kyrgyzstan=01100000000100xxxxxxxxxx,14,Kyrgyzstan.bmp
Laos=011100001000xxxxxxxxxxxx,12,Laos.bmp
Latvia=01010000001011xxxxxxxxxx,14,Latvia.bmp
Lebanon=011101001xxxxxxxxxxxxxxx,9,Lebanon.bmp
Lesotho=00000100101000xxxxxxxxxx,14,Lesotho.bmp
Liberia=000001010000xxxxxxxxxxxx,12,Liberia.bmp
Libya=000000011xxxxxxxxxxxxxxx,9,Libya.bmp
Libya Mil=000000011000001111101011,24,Libya_Mil.bmp
Lithuania=01010000001111xxxxxxxxxx,14,Lithuania.bmp
Lithuania Mil=01010000001111111101001x,23,Lithuania_Mil.bmp
Luxembourg=01001101000000xxxxxxxxxx,14,Luxembourg.bmp
Macedonia=01010001001000xxxxxxxxxx,14,Macedonia.bmp
Madagascar=000001010100xxxxxxxxxxxx,12,Madagascar.bmp
Malawi=000001011000xxxxxxxxxxxx,12,Malawi.bmp
Malaysia=011101010xxxxxxxxxxxxxxx,9,Malaysia.bmp
Malaysia Mil=011101010000000000001100,24,Malaysia_Mil.bmp
Malaysia Mil=0111010100000000001001xx,22,Malaysia_Mil.bmp
Malaysia Mil=011101010000000000001111,24,Malaysia_Mil.bmp
Malaysia Mil=011101010000000010111101,24,Malaysia_Mil.bmp
Malaysia Mil=0111010100000000110001xx,22,Malaysia_Mil.bmp
Malaysia Mil=011101010000000101010110,24,Malaysia_Mil.bmp
Maldives=00000101101000xxxxxxxxxx,14,Maldives.bmp
Mali=000001011100xxxxxxxxxxxx,12,Mali.bmp
Malta=010011010010xxxxxxxxxxxx,12,Malta.bmp
Malta Mil=010011010010000001011000,24,Malta_Mil.bmp
Marshall Islands=10010000000000xxxxxxxxxx,14,Marshall_Islands.bmp
Mauritania=00000101111000xxxxxxxxxx,14,Mauritania.bmp
Mauritius=00000110000000xxxxxxxxxx,14,Mauritius.bmp
Mexico=000011010xxxxxxxxxxxxxxx,9,Mexico.bmp
Mexico Mil=000011010000000000011011,24,Mexico_Mil.bmp
Mexico Mil=000011010000000000111111,24,Mexico_Mil.bmp
Mexico Mil=000011010000000001000101,24,Mexico_Mil.bmp
Mexico Mil=000011010000000001011010,24,Mexico_Mil.bmp
Mexico Mil=000011010000000110111010,24,Mexico_Mil.bmp
Mexico Mil=000011010000001010111001,24,Mexico_Mil.bmp
Mexico Mil=000011010000010011000010,24,Mexico_Mil.bmp
Mexico Mil=00001101000001010100011x,23,Mexico_Mil.bmp
Mexico Mil=000011010000011000010101,24,Mexico_Mil.bmp
Mexico Mil=000011010000011001001111,24,Mexico_Mil.bmp
Mexico Mil=000011010000011001001101,24,Mexico_Mil.bmp
Micronesia=01101000000100xxxxxxxxxx,14,Micronesia.bmp
Moldova=01010000010011xxxxxxxxxx,14,Moldova.bmp
Monaco=01001101010000xxxxxxxxxx,14,Monaco.bmp
Mongolia=01101000001000xxxxxxxxxx,14,Mongolia.bmp
Montserrat=010000100100010110111010,24,Montserrat.bmp
Montenegro=01010001011000xxxxxxxxxx,14,Montenegro.bmp
Morocco=000000100xxxxxxxxxxxxxxx,9,Morocco.bmp
Morocco Mil=000000100000000000110001,24,Morocco_Mil.bmp
Morocco Mil=000000100000000000110111,24,Morocco_Mil.bmp
Morocco Mil=0000001000000000001110xx,22,Morocco_Mil.bmp
Morocco Mil=000000100000000000111100,24,Morocco_Mil.bmp
Morocco Mil=000000100000000000111110,24,Morocco_Mil.bmp
Morocco Mil=000000100000000001000001,24,Morocco_Mil.bmp
Morocco Mil=000000100000000001000110,24,Morocco_Mil.bmp
Morocco Mil=000000100000000001001011,24,Morocco_Mil.bmp
Morocco Mil=0000001000000000010011xx,22,Morocco_Mil.bmp
Morocco Mil=000000100000000010100000,24,Morocco_Mil.bmp
Morocco Mil=00000010000000001010001x,23,Morocco_Mil.bmp
Morocco Mil=000000100000000010100101,24,Morocco_Mil.bmp
Morocco Mil=000000100000000010101000,24,Morocco_Mil.bmp
Morocco Mil=000000100000000010101011,24,Morocco_Mil.bmp
Morocco Mil=000000100000000010101100,24,Morocco_Mil.bmp
